,LSOA11CD,17-18_April,17-18_May,17-18_June,17-18_July,17-18_August,17-18_September,17-18_October,17-18_November,17-18_December,17-18_January,17-18_February,17-18_March,18-19_April,18-19_May,18-19_June,18-19_July,18-19_August,18-19_September,18-19_October,18-19_November,18-19_December,18-19_January,18-19_February,18-19_March,19-20_April,19-20_May,19-20_June,19-20_July,19-20_August,19-20_September,19-20_October,19-20_November,19-20_December,19-20_January,19-20_February,19-20_March,20-21_April,20-21_May,20-21_June,20-21_July,20-21_August,20-21_September,20-21_October,20-21_November,20-21_December,20-21_January,20-21_February,20-21_March,21-22_April,21-22_May,21-22_June,21-22_July,21-22_August,21-22_September,21-22_October,21-22_November,21-22_December,21-22_January,21-22_February,21-22_March,Mean_dev,MH_call_rate,%non-crime,Night-time_ratio,Temporalvolatility(CV),%attended,%highacuity,slope,lsoa_lq,Percentage change
287,E01010861,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,-51.8,0.0152801358234295,88.88888888888889,0.2962962962962963,0.4271319479507702,0.7037037037037037,0.6666666666666666,0.0074729611895546,0.3451623505376803,0.1228070175438596
288,E01010862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,-54.8,0.01468788249694,79.16666666666666,0.3333333333333333,0.5962847939999439,0.9166666666666666,0.7083333333333334,0.0198239514757008,0.3188005748051088,0.2708333333333333
289,E01010863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.8,0.0021231422505307,100.0,0.0,0.0,1.0,1.0,0.0,0.0445761193467443,0.0
290,E01010864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-45.8,0.0266343825665859,66.66666666666666,0.303030303030303,0.5303599878275277,0.8181818181818182,0.6666666666666666,0.0181557883776924,0.566497883076679,0.325
291,E01010865,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,-51.8,0.0169278996865203,77.77777777777779,0.037037037037037,0.8708486809108064,0.7777777777777778,0.5185185185185185,-0.032796140422911,0.4115241811366477,0.3674603174603174
292,E01010866,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,8.0,7.0,18.0,1.0,5.0,4.0,4.0,5.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.200000000000003,0.0679758308157099,91.11111111111111,0.1777777777777777,1.2629144056242243,0.7111111111111111,0.6333333333333333,0.0315914474956488,1.4329056240567375,0.5030498866213152
293,E01010867,0.0,1.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0,2.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,4.0,1.0,6.0,5.0,5.0,16.0,10.0,17.0,12.0,9.0,19.0,8.0,10.0,10.0,5.0,5.0,9.0,12.0,8.0,2.0,6.0,1.0,151.2,0.1309794988610478,77.39130434782608,0.1608695652173913,0.958697902598853,0.5304347826086957,0.4130434782608695,0.1446618378193039,2.871856734784985,0.9361438379009684
294,E01010868,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-11.799999999999997,0.0402886349969933,88.05970149253731,0.1791044776119403,0.5163152797954125,0.835820895522388,0.7014925373134329,0.0016058985351412,0.8917149714847967,0.1666666666666666
295,E01010869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0,-10.799999999999997,0.0386363636363636,77.94117647058823,0.1470588235294117,0.7355125725906744,0.7647058823529411,0.7058823529411765,0.0145423985822988,0.8289664755588861,0.4363425925925925
296,E01010870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.8,0.0204081632653061,93.10344827586206,0.2413793103448276,0.6666864840494884,0.896551724137931,0.5862068965517241,-0.0178035096998432,0.4506959840739888,0.2238095238095238
297,E01010871,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,9.0,8.0,3.0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,5.0,3.0,0.0,4.0,0.0,3.0,1.0,7.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,27.200000000000003,0.0618075801749271,87.73584905660378,0.2169811320754717,0.7476690752031263,0.6509433962264151,0.5,-0.0210876803551609,1.3546985649132102,0.6387400793650794
298,E01010872,5.0,6.0,4.0,3.0,3.0,2.0,4.0,6.0,3.0,6.0,4.0,9.0,9.0,7.0,14.0,6.0,3.0,4.0,7.0,2.0,0.0,3.0,7.0,11.0,12.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,6.0,1.0,6.0,3.0,7.0,1.0,1.0,6.0,6.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,7.0,5.0,6.0,3.0,3.0,1.0,6.0,2.0,7.0,195.2,0.1469957081545064,72.62773722627736,0.1532846715328467,0.588700951478981,0.3686131386861314,0.3029197080291971,-0.0243597875583409,3.3561805158795512,0.312293638564825
299,E01010873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-66.8,0.0099667774086378,66.66666666666666,0.4166666666666667,0.5303300858899107,0.6666666666666666,0.5833333333333334,-0.0006711409395973,0.2099940260718879,0.2037037037037037
300,E01010874,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,-15.799999999999997,0.0416942422236929,79.36507936507937,0.3174603174603174,0.6323138727588281,0.7619047619047619,0.5873015873015873,0.0054031784019817,0.9296622921981548,0.3342342342342342
301,E01033689,3.0,4.0,4.0,2.0,6.0,3.0,8.0,1.0,5.0,1.0,2.0,5.0,2.0,6.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,5.0,7.0,4.0,6.0,10.0,14.0,12.0,18.0,12.0,10.0,15.0,14.0,10.0,15.0,9.0,7.0,9.0,7.0,15.0,18.0,11.0,6.0,5.0,5.0,5.0,2.0,5.0,3.0,1.0,10.0,7.0,4.0,9.0,3.0,8.0,2.0,7.0,6.0,304.2,0.3066453162530024,89.29503916449086,0.2584856396866841,0.6921026915598955,0.8302872062663186,0.720626631853786,0.0697106972961215,6.690409408358662,0.652848704967349
302,E01033690,2.0,8.0,4.0,4.0,10.0,10.0,10.0,9.0,6.0,8.0,7.0,6.0,3.0,11.0,9.0,9.0,3.0,8.0,10.0,8.0,4.0,10.0,7.0,13.0,4.0,11.0,5.0,17.0,20.0,19.0,17.0,10.0,16.0,21.0,10.0,12.0,11.0,4.0,4.0,6.0,9.0,8.0,17.0,8.0,7.0,5.0,10.0,7.0,9.0,5.0,7.0,6.0,13.0,9.0,12.0,7.0,10.0,15.0,11.0,17.0,479.2,0.3003229278794402,82.43727598566308,0.1720430107526881,0.4769054974697972,0.8369175627240143,0.7455197132616488,0.064684634620728,6.71201822902945,0.2745015299601213
303,E01033691,12.0,6.0,17.0,14.0,11.0,6.0,12.0,14.0,21.0,20.0,8.0,12.0,10.0,8.0,11.0,5.0,8.0,9.0,2.0,6.0,1.0,6.0,6.0,8.0,1.0,9.0,7.0,15.0,7.0,3.0,0.0,14.0,8.0,10.0,6.0,6.0,5.0,10.0,3.0,7.0,6.0,6.0,2.0,5.0,3.0,4.0,5.0,1.0,3.0,2.0,3.0,6.0,5.0,13.0,6.0,4.0,5.0,6.0,4.0,1.0,355.2,0.1899343544857768,79.49308755760369,0.2442396313364055,0.6218315097271372,0.6129032258064516,0.4930875576036866,-0.1444489446071828,4.5308916840682985,0.5297711261818938
304,E01033692,1.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,5.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,0.0,2.0,7.0,3.0,2.0,5.0,3.0,5.0,46.2,0.1122082585278276,80.80000000000001,0.192,0.5901983395435808,0.848,0.736,0.0227130049587709,2.528714160259872,0.3260504201680672
305,E01033693,3.0,3.0,2.0,1.0,1.0,4.0,6.0,6.0,7.0,3.0,2.0,5.0,2.0,9.0,6.0,9.0,4.0,1.0,2.0,3.0,7.0,11.0,5.0,5.0,0.0,8.0,7.0,7.0,9.0,6.0,5.0,1.0,4.0,6.0,2.0,2.0,6.0,10.0,5.0,3.0,4.0,7.0,5.0,2.0,4.0,3.0,4.0,2.0,7.0,7.0,5.0,2.0,5.0,10.0,2.0,13.0,7.0,9.0,9.0,7.0,223.2,0.1066007765619484,73.84105960264901,0.1821192052980132,0.5526744248932347,0.695364238410596,0.5827814569536424,0.0453037579371444,2.3927830618974526,0.3762670004195428
306,E01033694,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-56.8,0.0207743153918791,81.81818181818183,0.2727272727272727,0.3636363636363636,0.7272727272727273,0.6363636363636364,-0.0037089367714588,0.4848147853038765,0.0803571428571428
307,E01033695,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-48.8,0.0138376383763837,93.33333333333331,0.2333333333333333,0.3538606947717531,0.9,0.7666666666666667,0.0040873841674521,0.297490200243906,0.125
308,E01033696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,-45.8,0.0207286432160804,75.75757575757575,0.1515151515151515,0.7184651872450986,0.6666666666666666,0.5151515151515151,0.035744664763813,0.4378630263228898,0.390625
309,E01033697,1.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,13.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,2.0,4.0,4.0,0.0,5.0,2.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,4.0,0.0,4.0,61.2,0.0495750708215297,77.14285714285715,0.1642857142857142,0.77331306210956,0.7642857142857142,0.6142857142857143,0.0092851799400591,1.1099502289843113,0.52493894993895
